-----------------------------------------------------------------------------------------------------------------------------------------------------
Name                              MW       Cp@298K        H@298K        G@298K        S@298K      Cp@1000K       H@1000K       G@1000K       S@1000K 
     1600.0000     4.9768        66.1041       -9.0694       46.9834       6.5434        -57.1605      
     1800.0000     4.9760        67.0994       -18.5258      47.5696       7.5387        -66.6169      
     2000.0000     4.9770        68.0946       -28.0931      48.0939       8.5340        -76.1842      
     2200.0000     4.9792        69.0902       -37.7601      48.5683       9.5296        -85.8512      
     2400.0000     4.9825        70.0864       -47.5177      49.0017       10.5257       -95.6088      
     2600.0000     4.9871        71.0833       -57.3585      49.4007       11.5226       -105.4496     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE H2O
 ====================================================================================================
   Elemental Composition:
     H 2.0000
     O 1.0000
   Formation Enthalpy at 298K =          -57.7945 kcal/mol
   Formation Free Gibbs Energy at 298K = -71.2407 kcal/mol
   Molecular Weight =                    18.0150 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      8.0411        -57.7784      -71.3309      45.1752       0.0161        -0.0903       
     600.0000      8.6688        -55.2828      -85.8327      50.9164       2.5116        -14.5920      
     800.0000      9.2545        -53.4917      -96.2827      53.4888       4.3028        -25.0420      
     1000.0000     9.8733        -51.5789      -107.1992     55.6203       6.2156        -35.9586      
     1200.0000     10.4675       -49.5440      -118.5124     57.4737       8.2504        -47.2718      
     1400.0000     11.0046       -47.3957      -130.1755     59.1284       10.3987       -58.9348      
     1600.0000     11.4770       -45.1465      -142.1536     60.6294       12.6479       -70.9129      
     1800.0000     11.8910       -42.8088      -154.4190     62.0056       14.9856       -83.1783      
     2000.0000     12.2536       -40.3936      -166.9489     63.2776       17.4009       -95.7082      
     2200.0000     12.5713       -37.9104      -179.7241     64.4608       19.8841       -108.4834     
     2400.0000     12.8497       -35.3677      -192.7281     65.5668       22.4268       -121.4874     
     2600.0000     13.0935       -32.7728      -205.9463     66.6052       25.0217       -134.7057     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE OH
 ====================================================================================================
   Elemental Composition:
     H 1.0000
     O 1.0000
   Formation Enthalpy at 298K =          8.9631 kcal/mol
   Formation Free Gibbs Energy at 298K = -4.1226 kcal/mol
   Molecular Weight =                    17.0070 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      7.1456        8.9774        -4.2105       43.9598       0.0143        -0.0879       
     600.0000      7.0473        11.0963       -18.2194      48.8595       2.1332        -14.0968      
     800.0000      7.1576        12.5151       -28.2046      50.8996       3.5520        -24.0819      
     1000.0000     7.3424        13.9643       -38.5514      52.5157       5.0011        -34.4288      
     1200.0000     7.5587        15.4542       -49.1938      53.8733       6.4910        -45.0712      
     1400.0000     7.7754        16.9877       -60.0891      55.0549       8.0246        -55.9664      
     1600.0000     7.9737        18.5631       -71.2071      56.1064       9.5999        -67.0845      
     1800.0000     8.1469        20.1755       -82.5248      57.0558       11.2124       -78.4022      
     2000.0000     8.2977        21.8203       -94.0239      57.9221       12.8572       -89.9012      
     2200.0000     8.4306        23.4934       -105.6891     58.7193       14.5303       -101.5664     
     2400.0000     8.5494        25.1916       -117.5077     59.4580       16.2285       -113.3851     
     2600.0000     8.6571        26.9124       -129.4690     60.1467       17.9493       -125.3463     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE H2O2
 ====================================================================================================
   Elemental Composition:
     H 2.0000
     O 2.0000
   Formation Enthalpy at 298K =          -32.3871 kcal/mol
   Formation Free Gibbs Energy at 298K = -49.0799 kcal/mol
   Molecular Weight =                    34.0140 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
